preprocessed_text,tokenized_text,lemmatized_text
situated along main stretch grangetown takeaway pizza jaunt offer cheap quite frankly nasty food ok might little,"['situated', 'along', 'main', 'stretch', 'grangetown', 'takeaway', 'pizza', 'jaunt', 'offer', 'cheap', 'quite', 'frankly', 'nasty', 'food', 'ok', 'might', 'little']","[ 'situated ' , 'along ' , 'main ' , 'stretch ' , 'grangetown ' , 'takeaway ' , 'pizza ' , 'jaunt ' , 'offer ' , 'cheap ' , 'quite ' , 'frankly ' , 'nasty ' , 'food ' , 'ok ' , 'might ' , 'little ' ]"
dont bother chip dry chicken horrid wont go,"['dont', 'bother', 'chip', 'dry', 'chicken', 'horrid', 'wont', 'go']","[ 'dont ' , 'bother ' , 'chip ' , 'dry ' , 'chicken ' , 'horrid ' , 'wont ' , 'go ' ]"
menu fact far extensive far priced found food rather bland staff rather rude dcant,"['menu', 'fact', 'far', 'extensive', 'far', 'priced', 'found', 'food', 'rather', 'bland', 'staff', 'rather', 'rude', 'dcant']","[ 'menu ' , 'fact ' , 'far ' , 'extensive ' , 'far ' , 'priced ' , 'found ' , 'food ' , 'rather ' , 'bland ' , 'staff ' , 'rather ' , 'rude ' , 'dcant ' ]"
written aug 26th 2010 weve going restaurant since took ziopin always enjoyed food friendly service warm,"['written', 'aug', '26th', '2010', 'weve', 'going', 'restaurant', 'since', 'took', 'ziopin', 'always', 'enjoyed', 'food', 'friendly', 'service', 'warm']","[ 'written ' , 'aug ' , '26th ' , '2010 ' , 'weve ' , 'going ' , 'restaurant ' , 'since ' , 'took ' , 'ziopin ' , 'always ' , 'enjoyed ' , 'food ' , 'friendly ' , 'service ' , 'warm ' ]"
went last night group people meal white wine pinot grigio delicious served ice cold unfortunately thats good,"['went', 'last', 'night', 'group', 'people', 'meal', 'white', 'wine', 'pinot', 'grigio', 'delicious', 'served', 'ice', 'cold', 'unfortunately', 'thats', 'good']","[ 'went ' , 'last ' , 'night ' , 'group ' , 'people ' , 'meal ' , 'white ' , 'wine ' , 'pinot ' , 'grigio ' , 'delicious ' , 'served ' , 'ice ' , 'cold ' , 'unfortunately ' , 'thats ' , 'good ' ]"
situated inside future inn thomas modern britishwelsh restaurant using local ingredient fairly informal handy,"['situated', 'inside', 'future', 'inn', 'thomas', 'modern', 'britishwelsh', 'restaurant', 'using', 'local', 'ingredient', 'fairly', 'informal', 'handy']","[ 'situated ' , 'inside ' , 'future ' , 'inn ' , 'thomas ' , 'modern ' , 'britishwelsh ' , 'restaurant ' , 'using ' , 'local ' , 'ingredient ' , 'fairly ' , 'informal ' , 'handy ' ]"
great food well packed order quite lot staff usually really friendly ever slightly ignorant staff member,"['great', 'food', 'well', 'packed', 'order', 'quite', 'lot', 'staff', 'usually', 'really', 'friendly', 'ever', 'slightly', 'ignorant', 'staff', 'member']","[ 'great ' , 'food ' , 'well ' , 'packed ' , 'order ' , 'quite ' , 'lot ' , 'staff ' , 'usually ' , 'really ' , 'friendly ' , 'ever ' , 'slightly ' , 'ignorant ' , 'staff ' , 'member ' ]"
lush sub clean freshyum eat take away friendly staff fancy one nowbye guysmy fav meatball mariannaoh yes tuesday sub,"['lush', 'sub', 'clean', 'freshyum', 'eat', 'take', 'away', 'friendly', 'staff', 'fancy', 'one', 'nowbye', 'guysmy', 'fav', 'meatball', 'mariannaoh', 'yes', 'tuesday', 'sub']","[ 'lush ' , 'sub ' , 'clean ' , 'freshyum ' , 'eat ' , 'take ' , 'away ' , 'friendly ' , 'staff ' , 'fancy ' , 'one ' , 'nowbye ' , 'guysmy ' , 'fav ' , 'meatball ' , 'mariannaoh ' , 'yes ' , 'tuesday ' , 'sub ' ]"
note review delivery havent actually inside restaurant giving review make sad piri pronto,"['note', 'review', 'delivery', 'havent', 'actually', 'inside', 'restaurant', 'giving', 'review', 'make', 'sad', 'piri', 'pronto']","[ 'note ' , 'review ' , 'delivery ' , 'havent ' , 'actually ' , 'inside ' , 'restaurant ' , 'giving ' , 'review ' , 'make ' , 'sad ' , 'piri ' , 'pronto ' ]"
group u staying hotel across road came something eat food seemed ok staff werent friendly,"['group', 'u', 'staying', 'hotel', 'across', 'road', 'came', 'something', 'eat', 'food', 'seemed', 'ok', 'staff', 'werent', 'friendly']","[ 'group ' , ' u ' , 'staying ' , 'hotel ' , 'across ' , 'road ' , 'came ' , 'something ' , 'eat ' , 'food ' , 'seemed ' , 'ok ' , 'staff ' , 'werent ' , 'friendly ' ]"
unfortunately dont milkshake ice cream tonight bit disappointing,"['unfortunately', 'dont', 'milkshake', 'ice', 'cream', 'tonight', 'bit', 'disappointing']","[ 'unfortunately ' , 'dont ' , 'milkshake ' , 'ice ' , 'cream ' , 'tonight ' , 'bit ' , 'disappointing ' ]"
worst place ever order ever eat want disrespected served kiki another lady spoke like leper,"['worst', 'place', 'ever', 'order', 'ever', 'eat', 'want', 'disrespected', 'served', 'kiki', 'another', 'lady', 'spoke', 'like', 'leper']","[ 'worst ' , 'place ' , 'ever ' , 'order ' , 'ever ' , 'eat ' , 'want ' , 'disrespected ' , 'served ' , 'kiki ' , 'another ' , 'lady ' , 'spoke ' , 'like ' , 'leper ' ]"
likely worse customer service ever business ever got order completely wrong complained asked,"['likely', 'worse', 'customer', 'service', 'ever', 'business', 'ever', 'got', 'order', 'completely', 'wrong', 'complained', 'asked']","[ 'likely ' , 'worse ' , 'customer ' , 'service ' , 'ever ' , 'business ' , 'ever ' , 'got ' , 'order ' , 'completely ' , 'wrong ' , 'complained ' , 'asked ' ]"
almost gave place 1 star found customer service worst encountered uk dont care,"['almost', 'gave', 'place', '1', 'star', 'found', 'customer', 'service', 'worst', 'encountered', 'uk', 'dont', 'care']","[ 'almost ' , 'gave ' , 'place ' , ' 1 ' , 'star ' , 'found ' , 'customer ' , 'service ' , 'worst ' , 'encountered ' , 'uk ' , 'dont ' , 'care ' ]"
good pricenicely fresh cooked foodhighly recommend shish also burger lovely fastprompt deliveryand friendly staff,"['good', 'pricenicely', 'fresh', 'cooked', 'foodhighly', 'recommend', 'shish', 'also', 'burger', 'lovely', 'fastprompt', 'deliveryand', 'friendly', 'staff']","[ 'good ' , 'pricenicely ' , 'fresh ' , 'cooked ' , 'foodhighly ' , 'recommend ' , 'shish ' , 'also ' , 'burger ' , 'lovely ' , 'fastprompt ' , 'deliveryand ' , 'friendly ' , 'staff ' ]"
delivery last week pleasantly surprised food order door within 25 minute piping hot plenty pizza,"['delivery', 'last', 'week', 'pleasantly', 'surprised', 'food', 'order', 'door', 'within', '25', 'minute', 'piping', 'hot', 'plenty', 'pizza']","[ 'delivery ' , 'last ' , 'week ' , 'pleasantly ' , 'surprised ' , 'food ' , 'order ' , 'door ' , 'within ' , '25 ' , 'minute ' , 'piping ' , 'hot ' , 'plenty ' , 'pizza ' ]"
vegetarian im massive fan indian however loyalty india gate restaurant food good meant hardly sampled,"['vegetarian', 'im', 'massive', 'fan', 'indian', 'however', 'loyalty', 'india', 'gate', 'restaurant', 'food', 'good', 'meant', 'hardly', 'sampled']","[ 'vegetarian ' , 'im ' , 'massive ' , 'fan ' , 'indian ' , 'however ' , 'loyalty ' , 'india ' , 'gate ' , 'restaurant ' , 'food ' , 'good ' , 'meant ' , 'hardly ' , 'sampled ' ]"
guy friendly pretty fast extensive menu food pretty tasteless,"['guy', 'friendly', 'pretty', 'fast', 'extensive', 'menu', 'food', 'pretty', 'tasteless']","[ 'guy ' , 'friendly ' , 'pretty ' , 'fast ' , 'extensive ' , 'menu ' , 'food ' , 'pretty ' , 'tasteless ' ]"
used time food always tasty great quality usually arrives quickly however nan bread could better,"['used', 'time', 'food', 'always', 'tasty', 'great', 'quality', 'usually', 'arrives', 'quickly', 'however', 'nan', 'bread', 'could', 'better']","[ 'used ' , 'time ' , 'food ' , 'always ' , 'tasty ' , 'great ' , 'quality ' , 'usually ' , 'arrives ' , 'quickly ' , 'however ' , 'nan ' , 'bread ' , 'could ' , 'better ' ]"
try garlic chicken excellent,"['try', 'garlic', 'chicken', 'excellent']","[ 'try ' , 'garlic ' , 'chicken ' , 'excellent ' ]"
coolibah family run cafe pride using fresh ingredient make ive couple time full,"['coolibah', 'family', 'run', 'cafe', 'pride', 'using', 'fresh', 'ingredient', 'make', 'ive', 'couple', 'time', 'full']","[ 'coolibah ' , 'family ' , 'run ' , 'cafe ' , 'pride ' , 'using ' , 'fresh ' , 'ingredient ' , 'make ' , 'ive ' , 'couple ' , 'time ' , 'full ' ]"
disclaimer review based experience delivery deliveroo havent actually physically inside establishment cant,"['disclaimer', 'review', 'based', 'experience', 'delivery', 'deliveroo', 'havent', 'actually', 'physically', 'inside', 'establishment', 'cant']","[ 'disclaimer ' , 'review ' , 'based ' , 'experience ' , 'delivery ' , 'deliveroo ' , 'havent ' , 'actually ' , 'physically ' , 'inside ' , 'establishment ' , 'cant ' ]"
recently opened west coast grill replaced old orleans restaurant occupied venue closure however rather,"['recently', 'opened', 'west', 'coast', 'grill', 'replaced', 'old', 'orleans', 'restaurant', 'occupied', 'venue', 'closure', 'however', 'rather']","[ 'recently ' , 'opened ' , 'west ' , 'coast ' , 'grill ' , 'replaced ' , 'old ' , 'orleans ' , 'restaurant ' , 'occupied ' , 'venue ' , 'closure ' , 'however ' , 'rather ' ]"
firstly considering went 8 saturday evening absolutely dead great sign considering everything else rammed,"['firstly', 'considering', 'went', '8', 'saturday', 'evening', 'absolutely', 'dead', 'great', 'sign', 'considering', 'everything', 'else', 'rammed']","[ 'firstly ' , 'considering ' , 'went ' , ' 8 ' , 'saturday ' , 'evening ' , 'absolutely ' , 'dead ' , 'great ' , 'sign ' , 'considering ' , 'everything ' , 'else ' , 'rammed ' ]"
went west coast grill bar today lunch young family arrived son needed toilet appauled condition,"['went', 'west', 'coast', 'grill', 'bar', 'today', 'lunch', 'young', 'family', 'arrived', 'son', 'needed', 'toilet', 'appauled', 'condition']","[ 'went ' , 'west ' , 'coast ' , 'grill ' , 'bar ' , 'today ' , 'lunch ' , 'young ' , 'family ' , 'arrived ' , 'son ' , 'needed ' , 'toilet ' , 'appauled ' , 'condition ' ]"
ordering hotbox since moving area although pizza good delivery service absolutely awful consistently,"['ordering', 'hotbox', 'since', 'moving', 'area', 'although', 'pizza', 'good', 'delivery', 'service', 'absolutely', 'awful', 'consistently']","[ 'ordering ' , 'hotbox ' , 'since ' , 'moving ' , 'area ' , 'although ' , 'pizza ' , 'good ' , 'delivery ' , 'service ' , 'absolutely ' , 'awful ' , 'consistently ' ]"
food alone 35 star 2 star massive wait note review based delivery havent actually restaurant,"['food', 'alone', '35', 'star', '2', 'star', 'massive', 'wait', 'note', 'review', 'based', 'delivery', 'havent', 'actually', 'restaurant']","[ 'food ' , 'alone ' , '35 ' , 'star ' , ' 2 ' , 'star ' , 'massive ' , 'wait ' , 'note ' , 'review ' , 'based ' , 'delivery ' , 'havent ' , 'actually ' , 'restaurant ' ]"
small sit eat feel like everyone watching deco look unfinished new build,"['small', 'sit', 'eat', 'feel', 'like', 'everyone', 'watching', 'deco', 'look', 'unfinished', 'new', 'build']","[ 'small ' , 'sit ' , 'eat ' , 'feel ' , 'like ' , 'everyone ' , 'watching ' , 'deco ' , 'look ' , 'unfinished ' , 'new ' , 'build ' ]"
bah street like chippy lane youre surrounded competition highest order elite elite chip shop takeaway,"['bah', 'street', 'like', 'chippy', 'lane', 'youre', 'surrounded', 'competition', 'highest', 'order', 'elite', 'elite', 'chip', 'shop', 'takeaway']","[ 'bah ' , 'street ' , 'like ' , 'chippy ' , 'lane ' , 'youre ' , 'surrounded ' , 'competition ' , 'highest ' , 'order ' , 'elite ' , 'elite ' , 'chip ' , 'shop ' , 'takeaway ' ]"
unsure new restaurant cardiff recently appeared eat partner decided roll dice give,"['unsure', 'new', 'restaurant', 'cardiff', 'recently', 'appeared', 'eat', 'partner', 'decided', 'roll', 'dice', 'give']","[ 'unsure ' , 'new ' , 'restaurant ' , 'cardiff ' , 'recently ' , 'appeared ' , 'eat ' , 'partner ' , 'decided ' , 'roll ' , 'dice ' , 'give ' ]"
open stood wellfield diner nice cafe serf large variety tea coffee soft drink well good cake serve,"['open', 'stood', 'wellfield', 'diner', 'nice', 'cafe', 'serf', 'large', 'variety', 'tea', 'coffee', 'soft', 'drink', 'well', 'good', 'cake', 'serve']","[ 'open ' , 'stood ' , 'wellfield ' , 'diner ' , 'nice ' , 'cafe ' , 'serf ' , 'large ' , 'variety ' , 'tea ' , 'coffee ' , 'soft ' , 'drink ' , 'well ' , 'good ' , 'cake ' , 'serve ' ]"
rocket joes cardiff away competition beyond amazing city pizza city road rocket joes,"['rocket', 'joes', 'cardiff', 'away', 'competition', 'beyond', 'amazing', 'city', 'pizza', 'city', 'road', 'rocket', 'joes']","[ 'rocket ' , 'joes ' , 'cardiff ' , 'away ' , 'competition ' , 'beyond ' , 'amazing ' , 'city ' , 'pizza ' , 'city ' , 'road ' , 'rocket ' , 'joes ' ]"
went looking someone nice seafood wasnt disappointed lovely position overlooking sea,"['went', 'looking', 'someone', 'nice', 'seafood', 'wasnt', 'disappointed', 'lovely', 'position', 'overlooking', 'sea']","[ 'went ' , 'looking ' , 'someone ' , 'nice ' , 'seafood ' , 'wasnt ' , 'disappointed ' , 'lovely ' , 'position ' , 'overlooking ' , 'sea ' ]"
came lovely meal friend night couldnt asked anything seated quickly sheltered,"['came', 'lovely', 'meal', 'friend', 'night', 'couldnt', 'asked', 'anything', 'seated', 'quickly', 'sheltered']","[ 'came ' , 'lovely ' , 'meal ' , 'friend ' , 'night ' , 'couldnt ' , 'asked ' , 'anything ' , 'seated ' , 'quickly ' , 'sheltered ' ]"
seaside restaurant pretty welcoming space sit outside warm summer evening high expectation food,"['seaside', 'restaurant', 'pretty', 'welcoming', 'space', 'sit', 'outside', 'warm', 'summer', 'evening', 'high', 'expectation', 'food']","[ 'seaside ' , 'restaurant ' , 'pretty ' , 'welcoming ' , 'space ' , 'sit ' , 'outside ' , 'warm ' , 'summer ' , 'evening ' , 'high ' , 'expectation ' , 'food ' ]"
dont normally get excited subway work bay little bit variety always appreciated especially eating tesco,"['dont', 'normally', 'get', 'excited', 'subway', 'work', 'bay', 'little', 'bit', 'variety', 'always', 'appreciated', 'especially', 'eating', 'tesco']","[ 'dont ' , 'normally ' , 'get ' , 'excited ' , 'subway ' , 'work ' , 'bay ' , 'little ' , 'bit ' , 'variety ' , 'always ' , 'appreciated ' , 'especially ' , 'eating ' , 'tesco ' ]"
like restaurant found far small hot far noisy food wasnt much vegetarian choice either found,"['like', 'restaurant', 'found', 'far', 'small', 'hot', 'far', 'noisy', 'food', 'wasnt', 'much', 'vegetarian', 'choice', 'either', 'found']","[ 'like ' , 'restaurant ' , 'found ' , 'far ' , 'small ' , 'hot ' , 'far ' , 'noisy ' , 'food ' , 'wasnt ' , 'much ' , 'vegetarian ' , 'choice ' , 'either ' , 'found ' ]"
poor food terrible service couldnt even come menu matched one door think hotel trying establish,"['poor', 'food', 'terrible', 'service', 'couldnt', 'even', 'come', 'menu', 'matched', 'one', 'door', 'think', 'hotel', 'trying', 'establish']","[ 'poor ' , 'food ' , 'terrible ' , 'service ' , 'couldnt ' , 'even ' , 'come ' , 'menu ' , 'matched ' , 'one ' , 'door ' , 'think ' , 'hotel ' , 'trying ' , 'establish ' ]"
like aspect dislike others cant get salad cream place always take salad best part toasted,"['like', 'aspect', 'dislike', 'others', 'cant', 'get', 'salad', 'cream', 'place', 'always', 'take', 'salad', 'best', 'part', 'toasted']","[ 'like ' , 'aspect ' , 'dislike ' , 'others ' , 'cant ' , 'get ' , 'salad ' , 'cream ' , 'place ' , 'always ' , 'take ' , 'salad ' , 'best ' , 'part ' , 'toasted ' ]"
food lovely fresh best roll ever great filling skimpy filling eitherno cheating use real butter,"['food', 'lovely', 'fresh', 'best', 'roll', 'ever', 'great', 'filling', 'skimpy', 'filling', 'eitherno', 'cheating', 'use', 'real', 'butter']","[ 'food ' , 'lovely ' , 'fresh ' , 'best ' , 'roll ' , 'ever ' , 'great ' , 'filling ' , 'skimpy ' , 'filling ' , 'eitherno ' , 'cheating ' , 'use ' , 'real ' , 'butter ' ]"
lovely bakerycafe great selection fresh food always tasty eat cafe takeaway ever takeaway,"['lovely', 'bakerycafe', 'great', 'selection', 'fresh', 'food', 'always', 'tasty', 'eat', 'cafe', 'takeaway', 'ever', 'takeaway']","[ 'lovely ' , 'bakerycafe ' , 'great ' , 'selection ' , 'fresh ' , 'food ' , 'always ' , 'tasty ' , 'eat ' , 'cafe ' , 'takeaway ' , 'ever ' , 'takeaway ' ]"
little hidden scrumptious gem chinese takeaway fast service generous portion great value money tasty,"['little', 'hidden', 'scrumptious', 'gem', 'chinese', 'takeaway', 'fast', 'service', 'generous', 'portion', 'great', 'value', 'money', 'tasty']","[ 'little ' , 'hidden ' , 'scrumptious ' , 'gem ' , 'chinese ' , 'takeaway ' , 'fast ' , 'service ' , 'generous ' , 'portion ' , 'great ' , 'value ' , 'money ' , 'tasty ' ]"
tried food writing review food mediocre best sitting heard phone guy receive two,"['tried', 'food', 'writing', 'review', 'food', 'mediocre', 'best', 'sitting', 'heard', 'phone', 'guy', 'receive', 'two']","[ 'tried ' , 'food ' , 'writing ' , 'review ' , 'food ' , 'mediocre ' , 'best ' , 'sitting ' , 'heard ' , 'phone ' , 'guy ' , 'receive ' , 'two ' ]"
decided sit inside food rather take away chip normal ordered fish chip paid took seat called,"['decided', 'sit', 'inside', 'food', 'rather', 'take', 'away', 'chip', 'normal', 'ordered', 'fish', 'chip', 'paid', 'took', 'seat', 'called']","[ 'decided ' , 'sit ' , 'inside ' , 'food ' , 'rather ' , 'take ' , 'away ' , 'chip ' , 'normal ' , 'ordered ' , 'fish ' , 'chip ' , 'paid ' , 'took ' , 'seat ' , 'called ' ]"
bag chip hot real potato soft centered enough crisp surround nice generous ice cream dollop afters perfect well balanced,"['bag', 'chip', 'hot', 'real', 'potato', 'soft', 'centered', 'enough', 'crisp', 'surround', 'nice', 'generous', 'ice', 'cream', 'dollop', 'afters', 'perfect', 'well', 'balanced']","[ 'bag ' , 'chip ' , 'hot ' , 'real ' , 'potato ' , 'soft ' , 'centered ' , 'enough ' , 'crisp ' , 'surround ' , 'nice ' , 'generous ' , 'ice ' , 'cream ' , 'dollop ' , 'afters ' , 'perfect ' , 'well ' , 'balanced ' ]"
fantastic place service speedy friendly staff always helpful cafe clean tidy food fantastic,"['fantastic', 'place', 'service', 'speedy', 'friendly', 'staff', 'always', 'helpful', 'cafe', 'clean', 'tidy', 'food', 'fantastic']","[ 'fantastic ' , 'place ' , 'service ' , 'speedy ' , 'friendly ' , 'staff ' , 'always ' , 'helpful ' , 'cafe ' , 'clean ' , 'tidy ' , 'food ' , 'fantastic ' ]"
else cardiff get chilidogs thats smothered covered frankly ze best right,"['else', 'cardiff', 'get', 'chilidogs', 'thats', 'smothered', 'covered', 'frankly', 'ze', 'best', 'right']","[ 'else ' , 'cardiff ' , 'get ' , 'chilidogs ' , 'thats ' , 'smothered ' , 'covered ' , 'frankly ' , 'ze ' , 'best ' , 'right ' ]"
